id,name,state_id.id,ciudad_id.id
municipio_1770,Santa Cruz Xitla,base.state_mx_oax,
municipio_1844,Santa Cruz Xoxocotlán,base.state_mx_oax,
municipio_1872,Santa Cruz Zenzontepec,base.state_mx_oax,
municipio_1866,Santa Gertrudis,base.state_mx_oax,
municipio_1602,Santa Inés de Zaragoza,base.state_mx_oax,
municipio_1865,Santa Inés del Monte,base.state_mx_oax,
municipio_1856,Santa Inés Yatzeche,base.state_mx_oax,
municipio_1778,Santa Lucía Miahuatlán,base.state_mx_oax,
municipio_1830,Santa Lucía Monteverde,base.state_mx_oax,
municipio_1908,Santa Lucía Ocotlán,base.state_mx_oax,
municipio_1548,Santa Magdalena Jicotlán,base.state_mx_oax,
municipio_1680,Santa María Alotepec,base.state_mx_oax,
municipio_1590,Santa María Apazco,base.state_mx_oax,
municipio_1841,Santa María Atzompa,base.state_mx_oax,
municipio_1515,Santa María Camotlán,base.state_mx_oax,
municipio_1592,Santa María Chachoápam,base.state_mx_oax,
municipio_1398,Santa María Chilchotla,base.state_mx_oax,
municipio_1694,Santa María Chimalapa,base.state_mx_oax,
municipio_1800,Santa María Colotepec,base.state_mx_oax,
municipio_1934,Santa María Cortijo,base.state_mx_oax,
municipio_1854,Santa María Coyotepec,base.state_mx_oax,
municipio_1619,Santa María del Rosario,base.state_mx_oax,
municipio_1377,Santa María del Tule,base.state_mx_oax,
municipio_1733,Santa María Ecatepec,base.state_mx_oax,
municipio_1702,Santa María Guelacé,base.state_mx_oax,
municipio_1747,Santa María Guienagati,base.state_mx_oax,
municipio_1808,Santa María Huatulco,base.state_mx_oax,
municipio_1952,Santa María Huazolotitlán,base.state_mx_oax,
municipio_1818,Santa María Ipalapa,base.state_mx_oax,
municipio_1422,Santa María Ixcatlán,base.state_mx_oax,
municipio_1392,Santa María Jacatepec,base.state_mx_oax,
municipio_1742,Santa María Jalapa del Marqués,base.state_mx_oax,
municipio_1458,Santa María Jaltianguis,base.state_mx_oax,
municipio_1411,Santa María la Asunción,base.state_mx_oax,
municipio_1883,Santa María Lachixío,base.state_mx_oax,
municipio_1751,Santa María Mixtequilla,base.state_mx_oax,
municipio_1554,Santa María Nativitas,base.state_mx_oax,
municipio_1582,Santa María Nduayaco,base.state_mx_oax,
municipio_1785,Santa María Ozolotepec,base.state_mx_oax,
municipio_1436,Santa María Pápalo,base.state_mx_oax,
municipio_1369,Santa María Peñoles,base.state_mx_oax,
municipio_1695,Santa María Petapa,base.state_mx_oax,
municipio_1736,Santa María Quiegolani,base.state_mx_oax,
municipio_1886,Santa María Sola,base.state_mx_oax,
municipio_1632,Santa María Tataltepec,base.state_mx_oax,
municipio_1421,Santa María Tecomavaca,base.state_mx_oax,
municipio_1480,Santa María Temaxcalapa,base.state_mx_oax,
municipio_1962,Santa María Temaxcaltepec,base.state_mx_oax,
municipio_1408,Santa María Teopoxco,base.state_mx_oax,
municipio_1684,Santa María Tepantlali,base.state_mx_oax,
municipio_1441,Santa María Texcatitlán,base.state_mx_oax,
municipio_1679,Santa María Tlahuitoltepec,base.state_mx_oax,
municipio_1430,Santa María Tlalixtac,base.state_mx_oax,
municipio_1802,Santa María Tonameca,base.state_mx_oax,
municipio_1743,Santa María Totolapilla,base.state_mx_oax,
municipio_1658,Santa María Xadani,base.state_mx_oax,
municipio_1482,Santa María Yalina,base.state_mx_oax,
municipio_1469,Santa María Yavesía,base.state_mx_oax,
municipio_1832,Santa María Yolotepec,base.state_mx_oax,
municipio_1634,Santa María Yosoyúa,base.state_mx_oax,
municipio_1820,Santa María Yucuhiti,base.state_mx_oax,
municipio_1815,Santa María Zacatepec,base.state_mx_oax,
municipio_1877,Santa María Zaniza,base.state_mx_oax,
municipio_1724,Santa María Zoquitlán,base.state_mx_oax,
municipio_1876,Santiago Amoltepec,base.state_mx_oax,
municipio_1591,Santiago Apoala,base.state_mx_oax,
municipio_1898,Santiago Apóstol,base.state_mx_oax,
municipio_1759,Santiago Astata,base.state_mx_oax,
municipio_1681,Santiago Atitlán,base.state_mx_oax,
municipio_1529,Santiago Ayuquililla,base.state_mx_oax,
municipio_1513,Santiago Cacaloxtepec,base.state_mx_oax,
municipio_1472,Santiago Camotlán,base.state_mx_oax,
municipio_1504,Santiago Chazumba,base.state_mx_oax,
municipio_1496,Santiago Choápam,base.state_mx_oax,
municipio_1448,Santiago Comaltepec,base.state_mx_oax,
municipio_1563,Santiago del Río,base.state_mx_oax,
municipio_1516,Santiago Huajolotitlán,base.state_mx_oax,
municipio_1594,Santiago Huauclilla,base.state_mx_oax,
municipio_1545,Santiago Ihuitlán Plumas,base.state_mx_oax,
municipio_1689,Santiago Ixcuintepec,base.state_mx_oax,
municipio_1944,Santiago Ixtayutla,base.state_mx_oax,
municipio_1941,Santiago Jamiltepec,base.state_mx_oax,
municipio_1497,Santiago Jocotepec,base.state_mx_oax,
municipio_1604,Santiago Juxtlahuaca,base.state_mx_oax,
municipio_1741,Santiago Lachiguiri,base.state_mx_oax,
municipio_1474,Santiago Lalopa,base.state_mx_oax,
municipio_1744,Santiago Laollaga,base.state_mx_oax,
municipio_1470,Santiago Laxopa,base.state_mx_oax,
municipio_1935,Santiago Llano Grande,base.state_mx_oax,
municipio_1709,Santiago Matatlán,base.state_mx_oax,
municipio_1509,Santiago Miltepec,base.state_mx_oax,
municipio_1889,Santiago Minas,base.state_mx_oax,
municipio_1443,Santiago Nacaltepec,base.state_mx_oax,
municipio_1585,Santiago Nejapilla,base.state_mx_oax,
municipio_1659,Santiago Niltepec,base.state_mx_oax,
municipio_1618,Santiago Nundiche,base.state_mx_oax,
municipio_1823,Santiago Nuyoó,base.state_mx_oax,
municipio_1926,Santiago Pinotepa Nacional,base.state_mx_oax,
municipio_1357,Santiago Suchilquitongo,base.state_mx_oax,
municipio_1517,Santiago Tamazola,base.state_mx_oax,
municipio_1937,Santiago Tapextla,base.state_mx_oax,
municipio_1351,Santiago Tenango,base.state_mx_oax,
municipio_1552,Santiago Tepetlapa,base.state_mx_oax,
municipio_1951,Santiago Tetepec,base.state_mx_oax,
municipio_1405,Santiago Texcalcingo,base.state_mx_oax,
municipio_1875,Santiago Textitlán,base.state_mx_oax,
municipio_1643,Santiago Tilantongo,base.state_mx_oax,
municipio_1599,Santiago Tillo,base.state_mx_oax,
municipio_1370,Santiago Tlazoyaltepec,base.state_mx_oax,
municipio_1791,Santiago Xanica,base.state_mx_oax,
municipio_1463,Santiago Xiacuí,base.state_mx_oax,
municipio_1960,Santiago Yaitepec,base.state_mx_oax,
municipio_1499,Santiago Yaveo,base.state_mx_oax,
municipio_1579,Santiago Yolomécatl,base.state_mx_oax,
municipio_1833,Santiago Yosondúa,base.state_mx_oax,
municipio_1556,Santiago Yucuyachi,base.state_mx_oax,
municipio_1673,Santiago Zacatepec,base.state_mx_oax,
municipio_1489,Santiago Zoochila,base.state_mx_oax,
municipio_1710,Santo Domingo Albarradas,base.state_mx_oax,
municipio_1939,Santo Domingo Armenta,base.state_mx_oax,
municipio_1746,Santo Domingo Chihuitán,base.state_mx_oax,
municipio_1796,Santo Domingo de Morelos,base.state_mx_oax,
municipio_1657,Santo Domingo Ingenio,base.state_mx_oax,
municipio_1827,Santo Domingo Ixcatlán,base.state_mx_oax,
municipio_1647,Santo Domingo Nuxaá,base.state_mx_oax,
municipio_1789,Santo Domingo Ozolotepec,base.state_mx_oax,
municipio_1693,Santo Domingo Petapa,base.state_mx_oax,
municipio_1481,Santo Domingo Roayaga,base.state_mx_oax,
municipio_1753,Santo Domingo Tehuantepec,base.state_mx_oax,
municipio_1878,Santo Domingo Teojomulco,base.state_mx_oax,
municipio_1674,Santo Domingo Tepuxtepec,base.state_mx_oax,
municipio_1581,Santo Domingo Tlatayápam,base.state_mx_oax,
municipio_1376,Santo Domingo Tomaltepec,base.state_mx_oax,
municipio_1540,Santo Domingo Tonalá,base.state_mx_oax,
municipio_1572,Santo Domingo Tonaltepec,base.state_mx_oax,
municipio_1494,Santo Domingo Xagacía,base.state_mx_oax,
municipio_1595,Santo Domingo Yanhuitlán,base.state_mx_oax,
municipio_1541,Santo Domingo Yodohino,base.state_mx_oax,
municipio_1665,Santo Domingo Zanatepec,base.state_mx_oax,
municipio_1893,Santo Tomás Jalieza,base.state_mx_oax,
municipio_1364,Santo Tomás Mazaltepec,base.state_mx_oax,
municipio_1629,Santo Tomás Ocotepec,base.state_mx_oax,
municipio_1783,Santo Tomás Tamazulapan,base.state_mx_oax,
municipio_1963,Santos Reyes Nopala,base.state_mx_oax,
municipio_1434,Santos Reyes Pápalo,base.state_mx_oax,
municipio_1608,Santos Reyes Tepejillo,base.state_mx_oax,
municipio_1539,Santos Reyes Yucuná,base.state_mx_oax,
municipio_1555,Silacayoápam,base.state_mx_oax,
municipio_1767,Sitio de Xitlapehua,base.state_mx_oax,
municipio_1363,Soledad Etla,base.state_mx_oax,
municipio_1682,Tamazulápam del Espíritu Santo,base.state_mx_oax,
municipio_1477,Tanetze de Zaragoza,base.state_mx_oax,
municipio_1921,Taniche,base.state_mx_oax,
municipio_1955,Tataltepec de Valdés,base.state_mx_oax,
municipio_1455,Teococuilco de Marcos Pérez,base.state_mx_oax,
municipio_1407,Teotitlán de Flores Magón,base.state_mx_oax,
municipio_1703,Teotitlán del Valle,base.state_mx_oax,
municipio_1569,Teotongo,base.state_mx_oax,
municipio_1543,Tepelmeme Villa de Morelos,base.state_mx_oax,
municipio_1527,Tezoatlán de Segura y Luna,base.state_mx_oax,
municipio_1698,Tlacolula de Matamoros,base.state_mx_oax,
municipio_1546,Tlacotepec Plumas,base.state_mx_oax,
municipio_1371,Tlalixtac de Cabrera,base.state_mx_oax,
municipio_1677,Totontepec Villa de Morelos,base.state_mx_oax,
municipio_1853,Trinidad Zaachila,base.state_mx_oax,
municipio_1439,Valerio Trujano,base.state_mx_oax,
municipio_1573,Villa de Chilapa de Díaz,base.state_mx_oax,
municipio_1345,Villa de Etla,base.state_mx_oax,
municipio_1567,Villa de Tamazulápam del Progreso,base.state_mx_oax,
municipio_1953,Villa de Tututepec de Melchor Ocampo,base.state_mx_oax,
municipio_1860,Villa de Zaachila,base.state_mx_oax,
municipio_1701,Villa Díaz Ordaz,base.state_mx_oax,
municipio_1490,Villa Hidalgo,base.state_mx_oax,
municipio_1882,Villa Sola de Vega,base.state_mx_oax,
municipio_1476,Villa Talea de Castro,base.state_mx_oax,
municipio_1571,Villa Tejúpam de la Unión,base.state_mx_oax,
municipio_1912,Yaxe,base.state_mx_oax,
municipio_1923,Yogana,base.state_mx_oax,
municipio_1648,Yutanduchi de Guerrero,base.state_mx_oax,
municipio_1519,Zapotitlán Lagunas,base.state_mx_oax,
municipio_1511,Zapotitlán Palmas,base.state_mx_oax,
municipio_1837,Zimatlán de Álvarez,base.state_mx_oax,
municipio_2137,Acajete,base.state_mx_pue,
municipio_2030,Acateno,base.state_mx_pue,
municipio_2119,Acatlán,base.state_mx_pue,
municipio_2141,Acatzingo,base.state_mx_pue,
municipio_2076,Acteopan,base.state_mx_pue,
municipio_2004,Ahuacatlán,base.state_mx_pue,
municipio_2089,Ahuatlán,base.state_mx_pue,
municipio_1994,Ahuazotepec,base.state_mx_pue,
municipio_2110,Ahuehuetitla,base.state_mx_pue,
municipio_2191,Ajalpan,base.state_mx_pue,
municipio_2103,Albino Zertuche,base.state_mx_pue,
municipio_2144,Aljojuca,base.state_mx_pue,
municipio_2195,Altepexi,base.state_mx_pue,
municipio_2007,Amixtlán,base.state_mx_pue,
municipio_1980,Amozoc,base.state_mx_pue,
municipio_2032,Aquixtla,base.state_mx_pue,
municipio_2046,Atempan,base.state_mx_pue,
municipio_2184,Atexcal,base.state_mx_pue,
municipio_2020,Atlequizayan,base.state_mx_pue,
municipio_2070,Atlixco,base.state_mx_pue,
municipio_2171,Atoyatempan,base.state_mx_pue,
municipio_2084,Atzala,base.state_mx_pue,
municipio_2075,Atzitzihuacán,base.state_mx_pue,
municipio_2166,Atzitzintla,base.state_mx_pue,
municipio_2108,Axutla,base.state_mx_pue,
municipio_2028,Ayotoxco de Guerrero,base.state_mx_pue,
municipio_2061,Calpan,base.state_mx_pue,
municipio_2189,Caltepec,base.state_mx_pue,
municipio_2013,Camocuautla,base.state_mx_pue,
municipio_2168,Cañada Morelos,base.state_mx_pue,
municipio_2023,Caxhuacan,base.state_mx_pue,
municipio_2165,Chalchicomula de Sesma,base.state_mx_pue,
municipio_2181,Chapulco,base.state_mx_pue,
municipio_2098,Chiautla,base.state_mx_pue,
municipio_2058,Chiautzingo,base.state_mx_pue,
municipio_2135,Chichiquila,base.state_mx_pue,
municipio_2003,Chiconcuautla,base.state_mx_pue,
municipio_2083,Chietla,base.state_mx_pue,
municipio_2092,Chigmecatitlán,base.state_mx_pue,
municipio_2000,Chignahuapan,base.state_mx_pue,
municipio_2047,Chignautla,base.state_mx_pue,
municipio_2125,Chila,base.state_mx_pue,
municipio_2101,Chila de la Sal,base.state_mx_pue,
municipio_2133,Chilchotla,base.state_mx_pue,
municipio_2109,Chinantla,base.state_mx_pue,
municipio_2012,Coatepec,base.state_mx_pue,
municipio_2090,Coatzingo,base.state_mx_pue,
municipio_2099,Cohetzala,base.state_mx_pue,
municipio_2077,Cohuecan,base.state_mx_pue,
municipio_1972,Coronango,base.state_mx_pue,
municipio_2198,Coxcatlán,base.state_mx_pue,
municipio_2199,Coyomeapan,base.state_mx_pue,
municipio_2116,Coyotepec,base.state_mx_pue,
municipio_2158,Cuapiaxtla de Madero,base.state_mx_pue,
municipio_2031,Cuautempan,base.state_mx_pue,
municipio_2148,Cuautinchán,base.state_mx_pue,
municipio_1974,Cuautlancingo,base.state_mx_pue,
municipio_2106,Cuayuca de Andrade,base.state_mx_pue,
municipio_2027,Cuetzalan del Progreso,base.state_mx_pue,
municipio_2050,Cuyoaco,base.state_mx_pue,
municipio_2060,Domingo Arenas,base.state_mx_pue,
municipio_2192,Eloxochitlán,base.state_mx_pue,
municipio_2088,Epatlán,base.state_mx_pue,
municipio_2167,Esperanza,base.state_mx_pue,
municipio_1981,Francisco Z. Mena,base.state_mx_pue,
municipio_2143,General Felipe Ángeles,base.state_mx_pue,
municipio_2114,Guadalupe,base.state_mx_pue,
municipio_2130,Guadalupe Victoria,base.state_mx_pue,
municipio_2010,Hermenegildo Galeana,base.state_mx_pue,
municipio_1990,Honey,base.state_mx_pue,
municipio_2071,Huaquechula,base.state_mx_pue,
municipio_2156,Huatlatlauca,base.state_mx_pue,
municipio_1992,Huauchinango,base.state_mx_pue,
municipio_2018,Huehuetla,base.state_mx_pue,
municipio_2097,Huehuetlán el Chico,base.state_mx_pue,
municipio_2153,Huehuetlán el Grande,base.state_mx_pue,
municipio_2059,Huejotzingo,base.state_mx_pue,
municipio_2044,Hueyapan,base.state_mx_pue,
municipio_2029,Hueytamalco,base.state_mx_pue,
municipio_2014,Hueytlalpan,base.state_mx_pue,
municipio_2016,Huitzilan de Serdán,base.state_mx_pue,
municipio_2173,Huitziltepec,base.state_mx_pue,
municipio_2102,Ixcamilpa de Guerrero,base.state_mx_pue,
municipio_2115,Ixcaquixtla,base.state_mx_pue,
municipio_2037,Ixtacamaxtitlán,base.state_mx_pue,
municipio_2019,Ixtepec,base.state_mx_pue,
municipio_2082,Izúcar de Matamoros,base.state_mx_pue,
municipio_1984,Jalpan,base.state_mx_pue,
municipio_2096,Jolalpan,base.state_mx_pue,
municipio_2024,Jonotla,base.state_mx_pue,
municipio_1998,Jopala,base.state_mx_pue,
municipio_1971,Juan C. Bonilla,base.state_mx_pue,
municipio_1995,Juan Galindo,base.state_mx_pue,
municipio_2178,Juan N. Méndez,base.state_mx_pue,
municipio_2154,La Magdalena Tlatlauquitepec,base.state_mx_pue,
municipio_2132,Lafragua,base.state_mx_pue,
municipio_2040,Libres,base.state_mx_pue,
municipio_2157,Los Reyes de Juárez,base.state_mx_pue,
municipio_2139,Mazapiltepec de Juárez,base.state_mx_pue,
municipio_2150,Mixtla,base.state_mx_pue,
municipio_2174,Molcaxac,base.state_mx_pue,
municipio_1991,Naupan,base.state_mx_pue,
municipio_2026,Nauzontla,base.state_mx_pue,
municipio_2064,Nealtican,base.state_mx_pue,
municipio_2183,Nicolás Bravo,base.state_mx_pue,
municipio_2138,Nopalucan,base.state_mx_pue,
municipio_2039,Ocotepec,base.state_mx_pue,
municipio_1977,Ocoyucan,base.state_mx_pue,
municipio_2011,Olintla,base.state_mx_pue,
municipio_2128,Oriental,base.state_mx_pue,
municipio_1989,Pahuatlán,base.state_mx_pue,
municipio_2163,Palmar de Bravo,base.state_mx_pue,
municipio_1982,Pantepec,base.state_mx_pue,
municipio_2123,Petlalcingo,base.state_mx_pue,
municipio_2113,Piaxtla,base.state_mx_pue,
municipio_1978,Puebla,base.state_mx_pue,
municipio_2160,Quecholac,base.state_mx_pue,
municipio_2134,Quimixtlán,base.state_mx_pue,
municipio_2126,Rafael Lara Grajales,base.state_mx_pue,
municipio_2186,San Antonio Cañada,base.state_mx_pue,
municipio_2072,San Diego la Mesa Tochimiltzingo,base.state_mx_pue,
municipio_2057,San Felipe Teotlalcingo,base.state_mx_pue,
municipio_2006,San Felipe Tepatlán,base.state_mx_pue,
municipio_2188,San Gabriel Chilac,base.state_mx_pue,
municipio_2066,San Gregorio Atzompa,base.state_mx_pue,
municipio_2065,San Jerónimo Tecuanipan,base.state_mx_pue,
municipio_2121,San Jerónimo Xayacatlán,base.state_mx_pue,
municipio_2127,San José Chiapa,base.state_mx_pue,
municipio_2197,San José Miahuatlán,base.state_mx_pue,
municipio_2145,San Juan Atenco,base.state_mx_pue,
municipio_2155,San Juan Atzompa,base.state_mx_pue,
municipio_2055,San Martín Texmelucan,base.state_mx_pue,
municipio_2086,San Martín Totoltepec,base.state_mx_pue,
municipio_2054,San Matías Tlalancaleca,base.state_mx_pue,
municipio_2124,San Miguel Ixitlán,base.state_mx_pue,
municipio_1970,San Miguel Xoxtla,base.state_mx_pue,
municipio_2129,San Nicolás Buenos Aires,base.state_mx_pue,
municipio_2062,San Nicolás de los Ranchos,base.state_mx_pue,
municipio_2111,San Pablo Anicano,base.state_mx_pue,
municipio_2122,San Pedro Yeloixtlahuaca,base.state_mx_pue,
municipio_2142,San Salvador el Seco,base.state_mx_pue,
municipio_2056,San Salvador el Verde,base.state_mx_pue,
municipio_2159,San Salvador Huixcolotla,base.state_mx_pue,
municipio_2194,San Sebastián Tlacotepec,base.state_mx_pue,
municipio_2091,Santa Catarina Tlaltempan,base.state_mx_pue,
municipio_2107,Santa Inés Ahuatempan,base.state_mx_pue,
municipio_2069,Santa Isabel Cholula,base.state_mx_pue,
municipio_2182,Santiago Miahuatlán,base.state_mx_pue,
municipio_2151,Santo Tomás Hueyotlipan,base.state_mx_pue,
municipio_2140,Soltepec,base.state_mx_pue,
municipio_2149,Tecali de Herrera,base.state_mx_pue,
municipio_2162,Tecamachalco,base.state_mx_pue,
